CustomerID,CustomerGender,CustomerAge,CustomerCity,AnnualIncome,CreditScore,SpendingScore
8236,Male,43,Chennai,26206.51767,753,26
8237,Male,47,Delhi,152023.8904,311,5
8238,Male,71,Chennai,201154.0197,489,50
8239,Female,23,Kolkata,426296.0733,538,30
8240,Female,77,Bengaluru,81007.62158,423,34
8241,Female,75,Chennai,32421.21877,455,62
8242,Female,18,Bengaluru,188020.2374,553,11
8243,Male,78,Kolkata,463895.1645,426,86
8244,Female,76,Bengaluru,265526.581,567,22
8245,Male,42,Chennai,510574.3939,768,13
8246,Female,23,Delhi,242646.0915,426,72
8247,Male,60,Delhi,200556.4142,579,72
8248,Female,36,Delhi,127595.6692,821,12
8249,Female,44,Chennai,351779.0204,744,22
8250,Male,50,Mumbai,167940.3552,387,32
8251,Male,73,Chennai,443008.0986,822,30
8252,Male,56,Mumbai,296257.4758,715,24
8253,Female,62,Mumbai,161405.9803,506,27
8254,Female,18,Kolkata,633762.4808,528,80
8255,Male,65,Kolkata,314184.4772,380,9
8256,Female,22,Chennai,74596.28226,456,94
8257,Female,56,Chennai,184147.145,733,64
8258,Male,34,Chennai,512224.5246,617,37
8259,Female,77,Delhi,355835.2573,340,84
8260,Female,50,Mumbai,99994.34472,692,87
8261,Male,62,Kolkata,118786.3229,710,55
8262,Male,21,Delhi,288034.9765,359,53
8263,Female,70,Kolkata,29319.00834,755,19
8264,Male,64,Bengaluru,382562.5849,668,32
8265,Male,57,Kolkata,527081.1948,804,7
8266,Male,65,Delhi,329857.2927,459,26
8267,Male,35,Kolkata,208345.4904,717,35
8268,Female,23,Mumbai,466380.228,497,54
8269,Male,49,Kolkata,478680.8359,327,46
8270,Female,70,Chennai,4021.64264,735,89
8271,Female,42,Delhi,32313.15598,633,56
8272,Female,74,Bengaluru,308778.3287,307,18
8273,Female,59,Bengaluru,553312.3164,700,99
8274,Female,76,Mumbai,429002.5606,552,27
8275,Female,30,Delhi,658698.3899,394,54
8276,Female,34,Chennai,367150.7632,643,7
8277,Male,56,Bengaluru,643762.2516,717,64
8278,Female,23,Delhi,565940.1749,311,17
8279,Female,36,Bengaluru,89428.79295,450,39
8280,Male,63,Delhi,518218.2364,375,42
8281,Male,32,Chennai,235815.6814,431,98
8282,Male,49,Mumbai,184566.371,551,64
8283,Male,48,Delhi,268494.1649,405,88
8284,Female,38,Chennai,463094.9674,462,49
8285,Male,60,Bengaluru,533160.7297,655,0
8286,Female,78,Kolkata,322698.4764,650,76
8287,Male,50,Delhi,593053.0563,832,76
8288,Male,29,Chennai,532424.2561,555,30
8289,Female,21,Kolkata,419490.9612,805,54
8290,Female,74,Kolkata,651803.6304,489,0
8291,Female,47,Mumbai,422986.7751,635,30
8292,Male,64,Kolkata,19867.14082,756,67
8293,Male,68,Chennai,335117.639,835,24
8294,Female,23,Delhi,617090.6782,747,98
8295,Male,67,Delhi,684196.2714,593,46
8296,Female,39,Bengaluru,89565.55995,513,90
8297,Male,51,Chennai,629627.3497,742,96
8298,Male,26,Bengaluru,505224.543,403,60
8299,Male,46,Chennai,379235.572,559,94
8300,Female,38,Delhi,680010.3345,554,96
8301,Male,37,Mumbai,70211.85835,810,15
8302,Female,53,Kolkata,403767.5428,656,74
8303,Male,51,Kolkata,374721.3751,522,78
8304,Male,48,Delhi,524425.8056,519,66
8305,Male,45,Kolkata,273027.3963,705,72
8306,Male,49,Chennai,237856.6005,848,94
8307,Male,25,Kolkata,130234.4914,474,75
8308,Female,57,Chennai,681327.2963,513,94
8309,Male,55,Bengaluru,437018.7349,398,63
8310,Male,69,Kolkata,667693.5532,369,27
8311,Male,26,Mumbai,267953.3393,503,89
8312,Female,53,Bengaluru,56516.34576,588,9
8313,Male,64,Mumbai,223302.0822,322,58
8314,Male,75,Chennai,646711.6093,825,58
8315,Female,40,Mumbai,623214.3077,544,98
8316,Male,47,Bengaluru,297042.2375,827,23
8317,Female,27,Chennai,141393.8977,387,22
8318,Female,66,Bengaluru,544096.889,470,3
8319,Female,35,Chennai,136266.5252,465,42
8320,Female,32,Delhi,478203.0736,491,48
8321,Female,54,Delhi,226101.2189,690,28
8322,Male,44,Delhi,694981.3369,565,17
8323,Female,56,Kolkata,422333.1802,589,57
8324,Male,38,Delhi,447697.9981,303,69
8325,Female,33,Mumbai,627730.6119,573,12
8326,Female,77,Mumbai,511933.9017,542,54
8327,Female,18,Chennai,276241.3736,306,44
8328,Male,51,Mumbai,496909.8953,316,21
8329,Male,39,Chennai,259073.3987,443,61
8330,Female,45,Delhi,338634.4487,446,93
8331,Female,72,Delhi,68515.09651,737,76
8332,Male,35,Delhi,630499.5415,437,20
8333,Female,48,Bengaluru,155320.0874,323,70
8334,Male,75,Bengaluru,609237.3169,528,42
8335,Male,39,Kolkata,73855.25873,600,28
8336,Female,71,Bengaluru,59248.55407,630,81
8337,Male,33,Mumbai,441891.8321,556,52
8338,Female,24,Kolkata,381836.0893,784,86
8339,Male,47,Mumbai,418968.2932,656,38
8340,Female,56,Kolkata,79821.51214,386,7
8341,Male,43,Chennai,226510.5202,548,71
8342,Male,70,Delhi,444119.8812,597,47
8343,Female,42,Bengaluru,205378.5738,352,69
8344,Male,49,Bengaluru,11775.28756,670,90
8345,Female,27,Mumbai,521169.1553,481,72
8346,Female,78,Mumbai,437194.4856,601,97
8347,Female,69,Bengaluru,553785.45,694,24
8348,Female,70,Chennai,252758.5862,442,94
8349,Female,35,Chennai,247888.1036,730,93
8350,Female,64,Delhi,160230.9965,501,98
8351,Female,57,Delhi,99419.02125,396,95
8352,Female,50,Bengaluru,410946.9589,654,43
8353,Male,67,Delhi,618898.3293,372,16
8354,Female,27,Bengaluru,378170.7223,679,88
8355,Female,76,Bengaluru,162027.184,445,11
8356,Male,40,Kolkata,549614.7247,664,48
8357,Male,18,Bengaluru,178459.338,506,48
8358,Male,71,Chennai,170427.6622,415,30
8359,Male,49,Delhi,651289.1629,823,67
8360,Male,25,Chennai,147048.5334,406,48
8361,Female,41,Kolkata,516366.9237,784,5
8362,Female,51,Delhi,120007.8728,606,36
8363,Female,47,Mumbai,636277.1105,497,66
8364,Female,24,Delhi,84033.85714,373,39
8365,Female,73,Kolkata,62703.19147,794,74
8366,Female,70,Kolkata,566233.5718,587,36
8367,Male,61,Mumbai,537057.2094,374,37
8368,Female,64,Chennai,180362.5049,449,37
8369,Male,79,Delhi,580266.2364,805,38
8370,Female,34,Kolkata,203096.932,322,64
8371,Female,70,Mumbai,200308.7509,651,14
8372,Male,21,Delhi,164209.6557,432,13
8373,Female,69,Kolkata,489828.4568,426,20
8374,Female,52,Bengaluru,78549.44386,714,61
8375,Male,49,Mumbai,654987.6384,554,93
8376,Male,32,Bengaluru,396525.6017,796,74
8377,Male,73,Bengaluru,541817.7931,378,25
8378,Female,79,Bengaluru,64539.16481,472,0
8379,Male,66,Chennai,3367.08691,807,53
8380,Female,50,Chennai,575462.8156,721,66
8381,Female,73,Chennai,515554.8747,683,87
8382,Female,43,Bengaluru,376303.8446,638,27
8383,Male,39,Mumbai,656452.316,688,96
8384,Male,35,Kolkata,334998.4818,523,56
8385,Female,55,Bengaluru,13340.19522,371,93
8386,Male,20,Mumbai,244681.3334,541,21
8387,Female,41,Chennai,284952.9183,619,71
8388,Female,36,Mumbai,165499.5362,677,54
8389,Male,55,Bengaluru,230066.5071,806,55
8390,Female,69,Chennai,48786.9813,743,99
8391,Male,41,Kolkata,603832.1766,393,93
8392,Male,71,Kolkata,33713.47121,491,68
8393,Female,64,Kolkata,144835.2891,359,98
8394,Male,32,Bengaluru,484868.9142,686,95
8395,Male,53,Chennai,295562.99,472,3
8396,Male,20,Mumbai,566841.8938,356,84
8397,Male,26,Mumbai,409544.7119,620,25
8398,Female,28,Delhi,465795.3937,584,86
8399,Male,64,Kolkata,3790.14292,592,30
8400,Male,74,Kolkata,494298.302,723,14
8401,Female,56,Mumbai,52523.84083,598,66
8402,Male,48,Chennai,109059.6614,442,4
8403,Male,50,Mumbai,110655.9364,540,71
8404,Male,72,Kolkata,691970.7427,588,1
8405,Male,44,Delhi,647099.1975,430,14
8406,Male,77,Mumbai,329391.3678,459,91
8407,Female,41,Kolkata,584120.7767,795,59
8408,Female,47,Bengaluru,619975.9922,847,51
8409,Male,56,Chennai,350201.1946,419,65
8410,Male,76,Bengaluru,94282.21106,444,2
8411,Female,49,Mumbai,249994.2343,353,79
8412,Female,47,Delhi,655224.8826,428,91
8413,Male,57,Bengaluru,418358.3265,525,63
8414,Male,74,Chennai,471988.9828,614,71
8415,Female,51,Bengaluru,658745.6023,667,20
8416,Male,33,Mumbai,684586.2783,842,51
8417,Female,19,Chennai,150563.8927,639,63
8418,Female,54,Delhi,565000.0853,661,99
8419,Female,44,Bengaluru,302396.0682,319,98
8420,Female,22,Chennai,599857.415,757,80
8421,Female,77,Chennai,396335.1845,519,24
8422,Female,68,Kolkata,26691.39775,624,40
8423,Male,74,Chennai,582021.8516,573,20
8424,Female,19,Kolkata,71827.38651,372,59
8425,Female,38,Bengaluru,164980.3522,807,50
8426,Female,50,Kolkata,128500.9436,814,4
8427,Male,65,Bengaluru,36316.82453,346,51
8428,Female,38,Delhi,490497.3133,354,44
8429,Female,19,Kolkata,150675.6186,632,41
8430,Male,23,Delhi,672970.1698,771,2
8431,Female,18,Chennai,652810.6254,784,97
8432,Female,45,Delhi,420071.0416,640,11
8433,Male,24,Delhi,466358.7409,375,22
8434,Male,72,Delhi,67526.88003,599,25
8435,Male,49,Mumbai,331628.188,347,81
8436,Female,32,Chennai,72791.67976,788,47
8437,Male,36,Bengaluru,189062.4688,815,98
8438,Male,63,Mumbai,224672.4305,810,96
8439,Female,39,Chennai,197653.7243,563,40
8440,Male,21,Delhi,45282.38321,558,54
8441,Female,40,Delhi,188935.8567,761,81
8442,Female,72,Delhi,368994.0668,786,50
8443,Male,65,Mumbai,536684.3642,559,43
8444,Female,59,Bengaluru,675050.219,585,21
8445,Male,67,Chennai,253161.5825,467,17
8446,Female,36,Kolkata,260821.9182,544,91
8447,Male,55,Kolkata,596763.6268,757,92
8448,Male,18,Bengaluru,331222.9116,483,71
8449,Male,33,Mumbai,537378.2363,433,73
8450,Female,54,Kolkata,122817.5609,584,58
8451,Female,38,Mumbai,189017.4798,559,11
8452,Male,22,Kolkata,105395.1774,309,48
8453,Female,75,Bengaluru,218741.4448,601,80
8454,Female,69,Mumbai,174518.6215,316,93
8455,Female,30,Delhi,279226.929,411,44
8456,Female,57,Mumbai,594631.4375,533,38
8457,Male,56,Kolkata,647816.9981,444,67
8458,Female,51,Mumbai,465381.6648,416,14
8459,Male,67,Bengaluru,687281.8786,722,99
8460,Female,20,Kolkata,101066.9147,737,86
8461,Male,39,Delhi,260337.3907,694,95
8462,Female,65,Bengaluru,438412.3953,504,84
8463,Female,52,Delhi,538273.0583,347,88
8464,Female,26,Mumbai,451922.6243,306,83
8465,Female,57,Chennai,604850.9375,397,65
8466,Female,61,Delhi,232670.9175,356,9
8467,Female,33,Kolkata,177652.2536,776,61
8468,Male,43,Kolkata,602818.3934,689,34
8469,Female,50,Bengaluru,416466.5251,447,49
8470,Male,28,Bengaluru,593534.9391,450,71
8471,Female,50,Mumbai,540927.542,329,91
8472,Male,44,Mumbai,510553.1285,602,98
8473,Male,63,Kolkata,452667.8202,392,22
8474,Female,34,Bengaluru,569217.5264,798,58
8475,Female,57,Delhi,193255.3849,306,18
8476,Male,25,Bengaluru,154141.7613,596,76
8477,Female,28,Kolkata,217784.748,532,21
8478,Male,35,Bengaluru,69906.74583,752,15
8479,Female,78,Kolkata,125153.8767,655,80
8480,Female,30,Kolkata,515865.3887,387,72
8481,Female,55,Bengaluru,509849.1038,645,20
8482,Female,60,Kolkata,690819.561,687,79
8483,Male,54,Bengaluru,452342.4018,389,26
8484,Female,71,Mumbai,642413.1245,644,41
8485,Male,66,Bengaluru,332521.1784,511,21
8486,Female,42,Delhi,545998.5066,666,82
8487,Male,67,Delhi,503903.1051,581,7
8488,Male,54,Chennai,699068.031,395,55
8489,Male,47,Mumbai,139191.2871,489,22
8490,Female,42,Chennai,670194.954,376,89
8491,Female,27,Mumbai,305238.9456,811,60
8492,Female,76,Mumbai,361706.1383,460,23
8493,Male,20,Chennai,228655.8982,763,68
8494,Male,56,Delhi,540581.4282,672,21
8495,Female,44,Delhi,392306.7346,675,3
8496,Male,23,Delhi,218574.2912,642,46
8497,Female,29,Bengaluru,358133.6056,753,66
8498,Male,70,Bengaluru,352308.3854,421,79
8499,Female,51,Delhi,513283.8905,510,0
8500,Female,72,Bengaluru,213374.8679,750,64
8501,Male,40,Delhi,677197.6981,718,55
8502,Male,55,Bengaluru,65727.88482,764,18
8503,Male,35,Delhi,618975.7928,638,2
8504,Female,38,Mumbai,643880.2122,698,90
8505,Male,56,Mumbai,657428.4228,660,40
8506,Male,72,Chennai,17188.76176,312,96
8507,Female,76,Chennai,347798.2278,493,51
8508,Female,26,Chennai,56929.87799,524,25
8509,Female,66,Bengaluru,536198.0923,513,43
8510,Female,76,Bengaluru,197528.9349,608,41
8511,Male,58,Kolkata,468120.1629,680,98
8512,Male,44,Delhi,213555.2988,815,76
8513,Female,19,Chennai,380643.9267,445,49
8514,Female,43,Delhi,105124.843,579,52
8515,Male,74,Chennai,563116.8676,620,81
8516,Female,53,Mumbai,519362.3525,458,63
8517,Male,37,Delhi,278966.1391,628,45
8518,Female,78,Mumbai,198777.3884,779,94
8519,Female,34,Chennai,122053.2825,324,94
8520,Female,30,Mumbai,308955.1245,384,17
8521,Male,69,Chennai,535284.8744,733,37
8522,Female,53,Kolkata,650912.0603,498,84
8523,Female,31,Mumbai,440799.5362,743,97
8524,Female,56,Delhi,336170.5805,694,41
8525,Female,55,Bengaluru,230122.9785,536,87
8526,Male,65,Mumbai,605245.3374,621,91
8527,Male,20,Chennai,402241.9735,628,0
8528,Male,42,Kolkata,187074.9843,543,16
8529,Female,64,Mumbai,253135.5108,821,22
8530,Male,62,Bengaluru,324413.5168,350,64
8531,Female,76,Delhi,681434.1388,750,97
8532,Female,59,Kolkata,538889.0412,330,28
8533,Male,20,Mumbai,240942.227,651,55
8534,Male,40,Mumbai,474516.3168,342,11
8535,Male,63,Delhi,435605.4954,306,23
8536,Male,70,Kolkata,28612.09605,772,97
8537,Male,61,Chennai,580270.8853,848,6
8538,Male,36,Bengaluru,73250.38655,389,25
8539,Female,45,Mumbai,112931.8759,589,51
8540,Male,22,Bengaluru,401020.165,779,47
8541,Female,64,Kolkata,572573.1987,564,39
8542,Male,75,Delhi,153754.3312,629,83
8543,Male,45,Bengaluru,672613.9236,672,2
8544,Female,34,Bengaluru,101312.7183,764,78
8545,Male,73,Delhi,494445.4814,736,60
8546,Female,37,Bengaluru,633520.7471,725,66
8547,Female,35,Mumbai,299868.7057,648,55
8548,Male,36,Delhi,589686.4948,828,40
8549,Female,35,Delhi,385572.9004,792,54
8550,Female,26,Chennai,250648.681,493,9
8551,Female,67,Bengaluru,44251.18077,666,21
8552,Female,46,Chennai,327110.9316,406,73
8553,Female,70,Delhi,633219.4342,549,53
8554,Female,61,Bengaluru,473589.5625,822,43
8555,Male,43,Bengaluru,212877.2591,776,99
8556,Female,77,Kolkata,470563.6933,611,22
8557,Female,48,Mumbai,58235.22213,597,4
8558,Female,44,Bengaluru,532602.383,685,34
8559,Female,62,Kolkata,595488.9368,502,51
8560,Female,60,Bengaluru,88650.49014,825,88
8561,Female,28,Delhi,631954.0258,444,77
8562,Female,58,Delhi,417166.3778,522,30
8563,Female,29,Kolkata,577806.7312,666,3
8564,Male,55,Mumbai,283079.3297,468,12
8565,Female,57,Mumbai,213061.9597,659,12
8566,Female,47,Bengaluru,102792.275,683,47
8567,Female,26,Delhi,526605.4569,788,15
8568,Male,63,Mumbai,167938.181,623,25
8569,Female,51,Mumbai,650265.8698,641,58
8570,Female,54,Delhi,148441.3009,431,18
8571,Female,67,Chennai,618466.6737,575,44
8572,Male,18,Bengaluru,262508.5443,565,51
8573,Male,40,Mumbai,301245.6194,372,20
8574,Male,60,Delhi,12049.5649,308,75
8575,Female,24,Bengaluru,15320.08329,442,37
8576,Male,21,Bengaluru,91659.12041,435,80
8577,Male,23,Chennai,40141.15578,384,31
8578,Female,36,Bengaluru,682808.4119,457,51
8579,Male,29,Bengaluru,437731.952,580,84
8580,Female,66,Delhi,263456.8823,378,23
8581,Male,37,Chennai,67334.88692,842,65
8582,Male,43,Mumbai,170694.4718,618,8
8583,Male,58,Kolkata,250954.5029,359,37
8584,Male,77,Mumbai,12118.89812,490,65
8585,Female,62,Mumbai,665843.1666,625,99
8586,Female,37,Chennai,112045.2939,777,31
8587,Male,75,Delhi,202130.3454,533,80
8588,Male,79,Delhi,311302.1288,613,1
8589,Female,70,Mumbai,643713.6187,374,61
8590,Female,69,Delhi,392115.8616,379,25
8591,Male,32,Chennai,410575.8491,343,47
8592,Male,69,Chennai,504906.7826,413,70
8593,Female,66,Chennai,366309.5915,751,21
8594,Female,59,Kolkata,610384.7211,475,90
8595,Female,71,Mumbai,658499.9175,750,59
8596,Male,58,Chennai,270429.687,587,37
8597,Female,44,Delhi,303169.8799,735,40
8598,Female,42,Chennai,249625.2819,407,56
8599,Female,66,Bengaluru,300688.8069,746,62
8600,Female,19,Delhi,515866.5911,624,12
8601,Male,24,Delhi,151814.1461,695,42
8602,Female,54,Bengaluru,620607.2469,507,60
8603,Male,31,Delhi,647983.1166,417,75
8604,Male,49,Chennai,14386.02653,435,61
8605,Male,74,Chennai,493888.5598,356,31
8606,Male,27,Bengaluru,237930.0717,460,3
8607,Female,74,Mumbai,32328.02934,302,92
8608,Female,43,Mumbai,413928.5884,760,5
8609,Female,48,Kolkata,44926.43882,649,27
8610,Male,24,Chennai,621334.1853,836,83
8611,Male,46,Bengaluru,258247.4919,584,92
8612,Female,38,Bengaluru,31943.45755,547,96
8613,Male,52,Chennai,251703.2229,414,96
8614,Female,41,Mumbai,289781.0248,592,76
8615,Male,73,Mumbai,691686.8228,595,22
8616,Female,60,Chennai,37021.91672,772,29
8617,Male,65,Bengaluru,265966.8311,556,84
8618,Female,59,Delhi,287530.7136,673,38
8619,Female,76,Delhi,258845.1116,767,66
8620,Male,25,Chennai,446602.1602,717,21
8621,Male,55,Bengaluru,188334.4379,372,12
8622,Female,43,Bengaluru,681385.6676,315,87
8623,Male,25,Bengaluru,51257.22434,547,91
8624,Male,38,Chennai,29301.15273,367,14
8625,Male,64,Bengaluru,195867.2057,641,88
8626,Male,51,Chennai,557623.7029,788,41
8627,Female,58,Bengaluru,100617.4044,644,89
8628,Female,19,Delhi,372321.7447,796,0
8629,Female,51,Delhi,392774.9661,507,10
8630,Female,63,Chennai,436656.2123,836,6
8631,Male,21,Delhi,407028.9543,754,17
8632,Female,56,Kolkata,59254.43875,678,43
8633,Male,19,Kolkata,148066.1366,355,63
8634,Male,69,Delhi,16356.85581,385,40
8635,Male,32,Bengaluru,434213.1076,756,85
8636,Female,52,Kolkata,430699.54,553,31
8637,Female,31,Kolkata,545539.8829,489,38
8638,Female,31,Delhi,166584.7812,439,12
8639,Male,61,Bengaluru,691987.3747,652,55
8640,Male,27,Mumbai,666831.2631,462,49
8641,Male,73,Chennai,192975.3036,756,97
8642,Male,41,Mumbai,639714.3901,431,95
8643,Female,53,Mumbai,666830.4065,362,86
8644,Male,37,Bengaluru,352626.4547,829,25
8645,Male,58,Mumbai,464158.8666,523,73
8646,Male,65,Chennai,574808.3596,393,43
8647,Male,37,Mumbai,683332.1296,686,62
8648,Female,73,Mumbai,417089.182,549,98
8649,Male,22,Mumbai,303845.4874,600,95
8650,Male,32,Bengaluru,124523.4647,401,24
8651,Female,33,Mumbai,125838.2846,375,30
8652,Male,40,Kolkata,246169.6306,337,88
8653,Female,40,Kolkata,28450.44715,609,91
8654,Male,57,Bengaluru,282216.5067,417,79
8655,Male,58,Bengaluru,630655.5005,313,59
8656,Female,45,Mumbai,150435.3962,347,98
8657,Female,63,Delhi,178200.1855,542,22
8658,Female,64,Mumbai,148066.8369,489,17
8659,Female,26,Mumbai,556818.7407,826,66
8660,Female,24,Bengaluru,530451.5155,420,46
8661,Female,48,Kolkata,558764.8822,585,12
8662,Male,33,Mumbai,525355.5776,394,85
8663,Female,40,Kolkata,146533.8618,743,59
8664,Female,69,Kolkata,36575.52608,315,34
8665,Male,61,Kolkata,197908.9425,450,1
8666,Male,60,Delhi,573297.2845,800,34
8667,Male,75,Kolkata,453603.5176,607,77
8668,Male,21,Chennai,259387.8604,339,98
8669,Female,74,Delhi,496138.1361,538,98
8670,Male,54,Kolkata,218542.397,544,88
8671,Female,50,Mumbai,265853.0017,547,38
8672,Female,23,Kolkata,194840.7496,431,8
8673,Male,27,Kolkata,371815.6055,806,38
8674,Female,67,Delhi,272048.3358,638,23
8675,Female,49,Delhi,579369.156,474,28
8676,Female,21,Mumbai,216907.3121,567,15
8677,Male,53,Delhi,114698.1138,801,79
8678,Male,23,Mumbai,227779.7195,356,75
8679,Female,33,Bengaluru,456252.4745,620,87
8680,Male,38,Chennai,152977.0078,424,45
8681,Male,24,Chennai,303662.3423,684,99
8682,Male,74,Kolkata,663830.441,453,59
8683,Female,38,Kolkata,303841.6341,361,54
8684,Female,69,Mumbai,263891.3463,843,91
8685,Female,29,Mumbai,602611.8085,753,25
8686,Male,28,Mumbai,75628.52003,684,22
8687,Female,74,Chennai,340817.0823,571,0
8688,Male,52,Bengaluru,80733.02896,401,88
8689,Female,77,Delhi,170666.2119,640,76
8690,Male,18,Kolkata,590167.8001,524,14
8691,Female,60,Delhi,287629.9986,315,79
8692,Male,38,Delhi,678252.799,633,28
8693,Female,71,Delhi,630969.4516,609,86
8694,Male,58,Delhi,259932.9207,681,99
8695,Male,45,Bengaluru,295821.7898,793,8
8696,Male,71,Mumbai,452486.854,537,58
8697,Female,72,Mumbai,679101.9479,847,49
8698,Female,54,Kolkata,361800.8055,480,0
8699,Female,56,Chennai,160027.6173,616,32
8700,Male,33,Kolkata,41180.66152,833,39
8701,Female,66,Mumbai,354854.1513,553,38
8702,Female,33,Mumbai,120240.8077,397,17
8703,Female,55,Chennai,204886.3429,394,49
8704,Female,38,Bengaluru,628346.3664,628,42
8705,Female,54,Bengaluru,217383.4787,491,52
8706,Female,76,Delhi,412364.7362,601,65
8707,Female,34,Chennai,654188.8298,533,45
8708,Male,39,Mumbai,337195.1356,359,78
8709,Female,77,Bengaluru,338942.8092,719,55
8710,Female,65,Bengaluru,108843.9444,443,99
8711,Female,18,Bengaluru,650910.5374,788,49
8712,Female,18,Chennai,69246.30776,578,55
8713,Male,59,Kolkata,645740.374,384,90
8714,Female,34,Mumbai,519099.0592,653,74
8715,Male,36,Chennai,52601.18549,574,42
8716,Male,59,Delhi,654986.3574,832,61
8717,Male,27,Delhi,147429.2225,768,26
8718,Male,74,Delhi,674108.2032,696,52
8719,Male,68,Chennai,465045.3617,712,55
8720,Female,19,Bengaluru,664771.895,793,54
8721,Female,74,Kolkata,36697.46514,507,21
8722,Male,61,Mumbai,426061.5221,574,16
8723,Female,61,Chennai,604401.6319,441,83
8724,Female,23,Kolkata,610445.4929,429,72
8725,Male,71,Mumbai,377150.4461,404,60
8726,Male,42,Chennai,171976.9023,617,25
8727,Female,66,Delhi,128362.9823,404,96
8728,Male,56,Delhi,86121.96381,835,22
8729,Female,42,Mumbai,274868.7682,459,10
8730,Female,23,Bengaluru,328050.6301,817,57
8731,Female,31,Bengaluru,144782.9522,512,46
8732,Male,61,Bengaluru,69629.62311,397,92
8733,Male,79,Bengaluru,595276.415,802,73
8734,Female,32,Kolkata,580603.9132,572,65
8735,Male,79,Mumbai,361869.9109,383,78
8736,Female,32,Bengaluru,227761.7372,481,2
8737,Male,31,Kolkata,2687.335,755,7
8738,Female,40,Delhi,302685.6517,653,67
8739,Male,48,Chennai,249377.9785,397,30
8740,Male,74,Bengaluru,284843.3131,603,10
8741,Male,73,Bengaluru,115354.4136,463,89
8742,Female,25,Mumbai,218848.1618,743,88
8743,Female,30,Bengaluru,544565.2737,371,51
8744,Female,25,Bengaluru,151584.1872,622,43
8745,Male,72,Chennai,419293.1718,764,60
8746,Female,65,Chennai,78337.29482,782,66
8747,Male,52,Kolkata,588498.2953,399,65
8748,Male,49,Delhi,134178.1662,488,6
8749,Female,54,Kolkata,324739.8247,788,46
8750,Male,34,Chennai,673216.539,753,25
8751,Female,67,Mumbai,52446.39555,520,54
8752,Male,29,Bengaluru,251007.1045,325,55
8753,Male,34,Kolkata,256435.447,558,53
8754,Male,77,Mumbai,678274.6115,570,97
8755,Male,74,Delhi,580780.838,825,34
8756,Male,55,Mumbai,246859.3578,609,14
8757,Female,22,Chennai,651679.987,658,10
8758,Female,46,Chennai,552558.9775,486,51
8759,Female,62,Kolkata,508209.2981,511,84
8760,Female,73,Delhi,602045.5804,461,36
8761,Male,53,Chennai,517085.6699,801,70
8762,Male,24,Delhi,582772.7748,512,64
8763,Male,66,Chennai,386138.7832,460,35
8764,Male,25,Delhi,108305.5631,812,20
8765,Female,64,Kolkata,232690.3066,681,98
8766,Female,26,Mumbai,259805.5374,836,13
8767,Female,69,Mumbai,530627.2743,692,0
8768,Male,34,Delhi,649752.9996,826,57
8769,Female,29,Bengaluru,277429.0726,325,39
8770,Male,56,Bengaluru,182070.4558,588,36
8771,Female,19,Kolkata,62212.83072,436,89
8772,Male,66,Kolkata,91997.49647,623,62
8773,Female,69,Delhi,551866.9351,634,84
8774,Female,26,Mumbai,302233.1876,542,51
8775,Female,37,Kolkata,317879.301,504,52
8776,Male,36,Chennai,408781.5602,456,3
8777,Male,70,Kolkata,645574.8557,567,43
8778,Female,79,Delhi,318084.1309,490,43
8779,Male,61,Mumbai,58547.62473,778,99
8780,Female,54,Mumbai,532426.6805,414,59
8781,Female,29,Chennai,379791.6152,339,73
8782,Female,22,Mumbai,664125.5252,659,67
8783,Female,52,Mumbai,510956.4347,779,61
8784,Male,62,Bengaluru,191090.4497,362,6
8785,Male,21,Delhi,540052.8881,394,65
8786,Male,71,Mumbai,176520.0849,466,6
8787,Male,64,Kolkata,244570.9469,828,12
8788,Female,36,Kolkata,320584.3079,380,3
8789,Female,65,Mumbai,582466.6981,369,74
8790,Male,40,Bengaluru,184832.8353,556,71
8791,Male,59,Kolkata,529626.9019,571,61
8792,Female,46,Kolkata,12537.94685,729,33
8793,Male,19,Kolkata,256059.897,541,35
8794,Male,74,Bengaluru,243875.2057,472,65
8795,Male,39,Delhi,370593.843,642,98
8796,Male,77,Kolkata,108863.8485,711,57
8797,Female,56,Chennai,566101.8847,804,47
8798,Female,71,Mumbai,262895.2732,620,30
8799,Female,63,Bengaluru,654681.3067,348,6
8800,Female,58,Chennai,339851.6278,804,68
8801,Male,34,Chennai,586820.2988,429,50
8802,Male,69,Kolkata,672587.0581,524,57
8803,Male,37,Chennai,457790.5551,320,63
8804,Female,51,Chennai,158779.4146,697,4
8805,Female,34,Bengaluru,540982.785,626,99
8806,Male,55,Chennai,292338.4119,560,86
8807,Female,53,Mumbai,522783.184,548,48
8808,Female,44,Kolkata,576342.0328,731,94
8809,Female,28,Kolkata,350214.0059,606,90
8810,Male,68,Mumbai,236907.9039,605,75
8811,Male,34,Mumbai,147965.7948,779,24
8812,Male,67,Mumbai,29422.61088,831,21
8813,Male,63,Kolkata,677074.2308,459,98
8814,Male,62,Delhi,649530.3761,807,13
8815,Male,52,Bengaluru,500579.4851,552,19
8816,Male,50,Delhi,437346.4855,321,32
8817,Female,73,Chennai,382127.155,397,16
8818,Female,54,Chennai,99756.92954,735,96
8819,Male,39,Mumbai,585941.2239,363,48
8820,Female,55,Delhi,654402.8726,670,76
8821,Female,65,Delhi,229833.3886,392,61
8822,Female,64,Kolkata,315201.0519,826,50
8823,Male,68,Bengaluru,486630.4934,411,63
